"Key","Value"
376,5783.379
377,8374.942
378,2229.507
379,11404.785
380,32666.086
381,3572.927
382,144.351
383,19136.6
384,3692.025
385,218.642
386,294.783
387,150.696
388,0
389,312.232
390,10309.087
391,416.662
392,7588.898
393,12595.761
394,15030.115
395,20522.896
396,552.288
397,171.847
398,337.612
399,40745.667
400,453.411
401,389.166
402,7808.038
403,504.7
404,354.533
405,585.336
406,627.372
407,234.24
408,364.315
409,2948.856
410,11338.09
411,318.048
412,422.214
413,260.678
414,380.706
415,380.177
416,345.808
417,149.374
418,403.443
419,423.007
420,1257.652
421,4830.598
422,315.933
423,457.641
424,645.879
425,388.638
426,292.932
427,330.21
428,343.429
429,3763.484
430,377.005
431,296.369
432,598.29
433,414.547
434,465.572
435,635.568
436,277.334
437,300.071
438,291.082
439,568.416
440,14734.754
441,299.806
442,256.712
443,5321.28
444,348.188
445,13019.749
446,442.835
447,8870.388
448,298.22
449,360.613
450,364.315
451,309.853
452,271.782
453,361.671
454,334.969
455,240.85
456,276.541
457,228.424
458,635.832
459,381.499
460,396.305
461,267.023
462,293.99
463,619.176
464,631.073
465,397.362
466,312.496
467,354.268
468,360.878
469,0
470,7660.356
471,17831.291
472,10756.894
473,360.085
474,543.3
475,422.478
476,3425.247
477,343.429
478,6845.729
479,6026.338
480,4478.07
481,197.227
482,4339.916
483,4430.43
484,10042.308
485,436.226
486,397.891
487,377.798
488,343.429
489,407.937
490,204.365
491,355.326
492,367.487
493,331.267
494,543.828
495,541.449
496,518.977
497,258.563
498,427.766
499,317.784
500,264.908
501,154.133
502,312.496
503,231.068
504,102.05
505,252.747
506,280.506
507,314.611
508,349.509
509,173.962
510,115.269
511,148.846
512,100.464
513,85.923
514,522.149
515,315.405
516,202.779
517,228.952
518,340.785
519,301.921
520,262.529
521,209.917
522,346.073
523,208.067
524,172.904
525,150.432
526,331.267
527,228.952
528,141.443
529,228.159
530,362.993
531,4606.694
532,339.199
533,262.529
534,249.574
535,464.25
536,282.621
537,305.887
538,6983.883
539,229.746
540,235.562
541,121.35
542,219.435
543,154.133
544,243.758
545,4.494
546,377.798
547,344.222
548,103.372
549,267.552
550,456.583
551,766.7
552,407.673
553,241.378
554,378.591
555,516.068
556,178.985
557,325.98
558,251.16
559,10113.767
560,6002.518
561,351.096
562,246.666
563,221.021
564,320.428
565,371.982
566,186.916
567,553.875
568,212.561
569,498.355
570,412.167
571,564.185
572,108.66
573,223.136
574,194.848
575,286.058
576,406.615
577,472.975
578,315.669
579,11581.05
580,16973.788
581,649.051
582,264.644
583,617.854
584,273.368
585,275.748
586,13677.167
587,532.724
588,585.336
589,434.375
590,449.445
591,432.26
592,285.53
593,658.833
594,453.939
595,509.459
596,140.914
597,311.703
598,369.602
599,177.399
600,294.783
601,205.423
602,289.495
603,303.772
604,178.456
605,334.704
606,158.099
607,205.951
608,2920.273
609,196.434
610,222.872
611,219.435
612,8474.984
613,89.625
614,274.954
615,311.439
616,11914.522
617,3344.26
618,263.322
619,0
620,3801.595
621,793.138
622,30612.844
623,5111.669
624,16778.468
625,4192.235
626,3773.012
627,13300.818
628,8589.318
629,16130.577
630,12691.039
631,5726.212
632,12086.023
633,17740.777
634,9218.153
635,324.922
636,509.988
637,3591.983
638,277.334
639,542.242
640,9618.321
641,794.46
642,546.472
643,826.45
644,14320.294
645,17069.067
646,333.647
647,431.467
648,4392.319
649,5597.586
650,1748.353
651,6731.396
652,14877.671
653,14167.849
654,2667.786
655,14610.892
656,19913.117
657,6002.518
658,18979.391
659,34833.662
660,29488.562
661,13624.764
662,7350.704
663,18317.209
664,12438.552
665,6983.883
666,10780.714
667,6045.394
668,7364.995
669,3787.303
670,8775.11
671,20846.842
672,17778.888
673,10904.575
674,453.411
675,216.527
676,2324.785
677,21918.72
678,18474.418
679,6469.381
680,19565.352
681,8608.373
682,399.742
683,11133.242
684,3858.762
685,3601.511
686,10032.78
687,3520.525
688,6436.033
689,360.613
690,247.195
691,337.348
692,7303.065
693,439.134
694,344.751
695,146.202
696,6112.088
697,4668.626
698,3449.066
699,6888.605
700,205.687
701,252.218
702,131.397
703,358.498
704,209.388
705,569.737
706,5454.669
707,494.918
708,416.662
709,362.993
710,338.141
711,177.134
712,413.754
713,217.849
714,414.547
715,396.569
716,869.808
717,446.537
718,378.856
719,212.825
720,20603.883
721,8703.651
722,578.991
723,276.012
724,423.271
725,651.431
726,4263.694
727,246.666
728,2515.341
729,575.554
730,9318.195
731,436.755
732,176.077
733,293.461
734,240.585
735,612.831
736,305.358
737,10375.782
738,8446.401
739,77.728
740,139.064
741,182.157
742,513.953
743,3372.844
744,2658.258
745,9194.333
746,246.93
747,1583.897
748,16378.3
749,1340.139
750,336.026
751,1644.439
752,10818.825
753,24724.66
754,13196.012
755,509.988
756,2699.577
757,1470.742
758,2791.581
759,15168.269
760,59324.891
761,12948.29
762,60430.116
763,7941.427
764,23557.503
765,24729.423
766,1062.805
767,950.708
768,135.627
769,3209.301
770,171.318
771,338.141
772,326.508
773,340.785
774,153.076
775,244.815
776,190.617
777,112.361
778,174.755
779,162.065
780,92.268
781,90.682
782,130.075
783,8255.845
784,2891.689
785,130.603
786,198.813
787,103.901
788,140.121
789,215.469
790,172.111
791,147.259
792,167.088
793,109.982
794,118.442
795,117.913
796,246.402
797,153.076
798,169.996
799,4.23
800,174.755
801,221.021
802,119.235
803,75.348
804,286.058
805,185.594
806,207.802
807,105.487
808,165.237
809,227.895
810,99.407
811,216.791
812,157.306
813,295.84
814,246.93
815,95.441
816,227.631
817,5202.182
818,291.875
819,5716.684
820,355.855
821,9070.472
822,314.083
823,4616.222
824,6802.854
825,8308.247
826,6183.547
827,208.86
828,359.027
829,148.581
830,302.714
831,202.779
832,305.623
833,478.527
834,246.93
835,156.248
836,252.218
837,218.377
838,383.086
839,185.066
840,418.248
841,184.272
842,81.693
843,260.678
844,151.754
845,448.123
846,288.967
847,231.332
848,175.283
849,113.683
850,115.269
851,174.226
852,198.549
853,263.851
854,291.61
855,154.662
856,200.664
857,190.617
858,184.801
859,277.863
860,238.999
861,269.667
862,126.638
863,0
864,19317.628
865,52.347
866,5068.793
867,32013.432
868,9827.933
869,10332.906
870,6169.255
871,27725.918
872,7222.078
873,6612.298
874,7041.05
875,8436.873
876,6783.798
877,15392.172
878,13739.098
879,23157.335
880,47367.493
881,91023.904
882,95563.904
883,77308.626
884,50954.712
885,77951.753
886,11652.508
887,79433.327
888,32627.975
889,41164.89
890,42555.95
891,23743.295
892,31794.292
893,15916.201
894,12967.345
895,37792.046
896,27511.542
897,77427.723
898,70.854
899,49.175
900,83.544
901,61.336
902,64.244
903,76.934
904,147.259
905,306.151
906,237.677
907,242.436
908,328.624
909,189.824
910,465.572
911,108.66
912,84.866
913,677.869
914,223.136
915,2801.175
916,490.952
917,3258.51
918,335.497
919,221.814
920,7288.772
921,464.779
922,300.335
923,215.469
924,398.155
925,8.725
926,479.848
927,161.536
928,6717.104
929,329.417
930,1410.116
931,228.424
932,54.727
933,144.615
934,155.191
935,6402.686
936,7122.035
937,213.09
938,212.032
939,239.263
940,357.176
941,201.986
942,240.85
943,303.243
944,198.02
945,329.152
946,276.012
947,232.654
948,187.974
949,101.522
950,171.053
951,90.418
952,327.83
953,195.905
954,214.94
955,315.14
956,387.051
957,419.834
958,8355.886
959,28545.31
960,42736.978
961,3892.109
962,14701.406
963,1565.126
964,848.922
965,287.116
966,12243.232
967,601.992
968,580.048
969,4644.806
970,6340.755
971,201.193
972,51.29
973,3944.512
974,249.045
975,503.378
976,3825.414
977,10742.603
978,339.199
979,386.258
980,233.447
981,71.382
982,9570.682
983,6726.631
984,278.127
985,331.003
986,223.665
987,123.994
988,164.708
989,164.18
990,208.86
991,174.226
992,25777.482
993,6073.977
994,8751.29
995,7631.773
996,57876.664
997,7245.897
998,14167.849
999,6602.77
1000,407.144
1001,351.096
1002,660.948
1003,282.621
1004,4749.611
1005,1977.02
1006,313.554
1007,115.269
1008,48.91
1009,135.627
1010,100.2
1011,93.326
1012,42.829
1013,88.831
1014,291.346
1015,98.349
1016,164.973
1017,169.996
1018,56.048
1019,59.221
1020,88.567
1021,74.291
1022,36.749
1023,66.888
1024,248.252
1025,110.246
1026,193.261
1027,138.535
1028,61.865
1029,75.877
1030,50.496
1031,83.808
1032,89.36
1033,96.498
1034,81.693
1035,45.473
1036,65.83
1037,69.003
1038,166.823
1039,185.33
1040,406.88
1041,83.015
1042,84.337
1043,81.429
1044,81.958
1045,76.406
1046,100.993
1047,50.232
1048,36.749
1049,34.105
1050,75.084
1051,53.405
1052,25.645
1053,34.634
1054,233.447
1055,432.525
1056,386.258
1057,192.733
1058,251.425
1059,174.755
1060,233.447
1061,188.767
1062,240.585
1063,0
1064,12662.456
1065,166.823
1066,128.488
1067,199.606
1068,236.619
1069,127.431
1070,118.442
1071,3139.412
1072,3668.206
1073,189.296
1074,324.658
1075,199.078
1076,314.347
1077,97.556
1078,266.494
1079,113.947
1080,155.719
1081,356.119
1082,317.255
1083,6531.312
1084,331.532
1085,14891.962
1086,373.568
1087,227.631
1088,170.26
1089,145.144
1090,27573.473
1091,8055.76
1092,263.851
1093,289.495
1094,144.351
1095,243.758
1096,139.592
1097,19546.296
1098,10966.506
1099,36925.016
1100,43570.662
1101,445.479
1102,187.974
1103,249.574
1104,148.052
1105,162.065
1106,90.418
1107,87.245
1108,112.89
1109,151.754
1110,11176.118
1111,5078.321
1112,130.868
1113,191.939
1114,185.066
1115,9770.767
1116,205.423
1117,136.948
1118,171.318
1119,196.698
1120,130.868
1121,309.853
1122,57.899
1123,91.211
1124,73.762
1125,104.43
1126,60.807
1127,159.685
1128,62.658
1129,120.821
1130,69.532
1131,56.048
1132,97.027
1133,180.307
1134,208.331
1135,308.002
1136,10580.63
1137,285.001
1138,342.107
1139,14629.948
1140,61.072
1141,294.254
1142,10647.325
1143,157.306
1144,83.544
1145,77.728
1146,56.577
1147,171.318
1148,117.12
1149,171.582
1150,150.961
1151,163.386
1152,69.003
1153,302.979
1154,141.707
1155,130.603
1156,146.731
1157,84.601
1158,69.796
1159,109.189
1160,34.105
1161,187.181
1162,422.743
1163,107.338
1164,142.765
1165,60.278
1166,55.784
1167,33.047
1168,208.067
1169,267.287
1170,114.741
1171,133.247
1172,50.232
1173,48.117
1174,56.313
1175,54.727
1176,57.106
1177,31.726
1178,21.15
1179,65.302
1180,64.509
1181,56.577
1182,55.784
1183,88.567
1184,117.12
1185,68.21
1186,94.383
1187,90.946
1188,216.791
1189,189.296
1190,102.05
1191,345.015
1192,488.573
1193,77.992
1194,299.806
1195,20.622
1196,110.775
1197,196.169
1198,70.061
1199,64.773
1200,63.715
1201,38.071
1202,75.348
1203,122.936
1204,1772.172
1205,50.232
1206,53.669
1207,23.001
1208,26.174
1209,79.578
1210,60.014
1211,149.639
1212,106.809
1213,1329.129
1214,1977.02
1215,235.562
1216,5750.032
1217,111.304
1218,219.964
1219,95.705
1220,84.337
1221,109.982
1222,23.53
1223,3.701
1224,51.818
1225,181.629
1226,121.879
1227,193.526
1228,329.681
1229,60.278
1230,33.841
1231,180.307
1232,107.074
1233,41.508
1234,199.342
1235,66.888
1236,120.028
1237,75.877
1238,139.592
1239,223.401
1240,196.169
1241,245.873
1242,106.28
1243,137.742
1244,40.186
1245,0
1246,6478.909
1247,9122.875
1248,2053.242
1249,89.625
1250,83.808
1251,26.174
1252,287.116
1253,88.303
1254,144.087
1255,33.047
1256,127.431
1257,7350.704
1258,396.04
1259,46.795
1260,189.296
1261,142.236
1262,265.966
1263,241.643
1264,106.016
1265,100.729
1266,99.935
1267,249.045
1268,161.271
1269,103.637
1270,57.899
1271,66.359
1272,110.511
1273,60.543
1274,27.495
1275,73.762
1276,127.96
1277,40.714
1278,28.024
1279,83.808
1280,108.131
1281,28.553
1282,25.909
1283,11.368
1284,10.046
1285,227.631
1286,146.466
1287,289.231
1288,407.673
1289,77.728
1290,171.053
1291,174.49
1292,126.109
1293,194.583
1294,20470.494
1295,20008.395
1296,6860.021
1297,333.118
1298,3825.414
1299,268.345
1300,5392.739
1301,2424.826
1302,95.177
1303,132.983
1304,125.051
1305,91.74
1306,236.355
1307,107.602
1308,190.353
1309,134.305
1310,89.36
1311,266.759
1312,71.118
1313,92.797
1314,113.683
1315,175.548
1316,159.949
1317,4435.194
1318,2663.022
1319,2739.245
1320,4459.014
1321,116.327
1322,148.581
1323,234.769
1324,112.89
1325,150.167
1326,190.617
1327,106.016
1328,92.268
1329,111.039
1330,172.375
1331,89.096
1332,116.063
1333,1319.601
1334,195.376
1335,61.336
1336,145.673
1337,94.383
1338,67.417
1339,72.704
1340,68.21
1341,49.703
1342,75.348
1343,70.589
1344,66.888
1345,127.695
1346,123.994
1347,5649.99
1348,180.835
1349,120.821
1350,174.755
1351,182.157
1352,1605.435
1353,225.516
1354,131.132
1355,238.999
1356,123.201
1357,137.213
1358,300.335
1359,63.715
1360,69.532
1361,51.554
1362,262.793
1363,219.964
1364,86.452
1365,3248.982
1366,529.023
1367,135.098
1368,10175.698
1369,867.03
1370,3358.552
1371,113.154
1372,92.797
1373,214.676
1374,20.357
1375,1957.964
1376,5030.682
1377,1086.17
1378,2334.313
1379,2324.785
1380,4373.263
1381,1224.323
1382,8.725
1383,58.163
1384,106.809
1385,76.141
1386,64.244
1387,19.828
1388,1667.366
1389,58.957
1390,0
1391,216.262
1392,56.313
1393,130.603
1394,127.695
1395,109.189
1396,85.923
1397,77.728
1398,204.848
1399,183.744
1400,103.901
1401,265.437
1402,385.465
1403,1.586
1404,70.325
1405,129.017
1406,104.694
1407,318.313
1408,291.875
1409,48.117
1410,76.934
1411,128.488
1412,369.074
1413,123.994
1414,94.648
1415,454.997
1416,310.646
1417,74.555
1418,115.269
1419,116.327
1420,5821.49
1421,62.658
1422,164.18
1423,68.21
1424,180.042
1425,38.335
1426,70.061
1427,55.784
1428,77.992
1429,202.25
1430,101.522
1431,289.495
1432,154.133
1433,164.708
1434,144.351
1435,43.623
1436,60.014
1437,319.182
1438,139.857
1439,79.314
1440,52.611
1441,60.807
1442,211.768
1443,35.691
1444,154.926
1445,5969.171
1446,88.303
1447,28.553
1448,1681.658
1449,182.157
1450,74.819
1451,952.781
1452,40.714
1453,2848.815
1454,3010.787
1455,2443.883
1456,2129.465
1457,4554.292
1458,2448.646
1459,4459.014
1460,1048.058
1461,1915.089
1462,112.89
1463,148.052
1464,89.889
1465,95.705
1466,112.361
1467,119.499
1468,76.934
1469,141.179
1470,102.315
1471,2158.048
1472,58.163
1473,60.543
1474,16.92
1475,3606.275
1476,986.128
1477,27.495
1478,43.623
1479,50.232
1480,50.496
1481,35.691
1482,70.589
1483,53.14
1484,70.854
1485,45.473
1486,85.923
1487,47.588
1488,18.242
1489,24753.243
1490,4940.168
1491,6555.131
1492,4015.97
1493,2601.091
1494,12176.537
1495,3034.606
1496,118.706
1497,325.715
1498,141.972
1499,180.042
1500,114.476
1501,30.668
1502,68.739
1503,92.797
1504,56.313
1505,3992.151
1506,2210.451
1507,107.074
1508,87.245
1509,25.909
1510,41.772
1511,74.291
1512,19.3
1513,58.692
1514,3225.162
1515,4325.624
1516,157.57
1517,1257.671
1518,155.719
1519,4811.543
1520,66.359
1521,56.842
1522,79.578
1523,153.076
1524,57.899
1525,54.198
1526,163.122
1527,31.99
1528,114.212
1529,1686.422
1530,61.6
1531,538.321
1532,32.519
1533,251.689
1534,42.036
1535,204.365
1536,305.623
1537,183.744
1538,143.558
1539,212.032
1540,290.553
1541,64.244
1542,74.026
1543,134.305
1544,108.66
1545,72.969
1546,67.417
1547,59.75
1548,109.189
1549,71.911
1550,214.147
1551,122.672
1552,85.923
1553,68.474
1554,67.417
1555,67.681
1556,80.371
1557,167.088
1558,98.085
1559,110.511
1560,68.739
1561,79.578
1562,45.738
1563,68.474
1564,130.868
1565,156.513
1566,67.681
1567,173.962
1568,141.972
1569,174.226
1570,101.786
1571,233.447
1572,138.006
1573,140.121
1574,142.236
1575,112.89
1576,104.43
1577,1462.518
1578,74.555
1579,78.785
1580,111.039
1581,136.948
1582,125.845
1583,206.216
1584,229.481
1585,280.506
1586,276.276
1587,249.838
1588,282.621
1589,301.392
1590,179.249
1591,131.925
1592,90.682
1593,56.842
1594,5297.461
1595,203.572
1596,7.403
1597,4749.611
1598,6393.159
1599,549.38
1600,423.8
1601,14448.919
1602,6960.063
1603,514.747
1604,495.711
1605,257.77
1606,168.145
1607,203.308
1608,157.306
1609,84.866
1610,211.503
1611,357.705
1612,201.193
1613,250.632
1614,272.311
1615,218.113
1616,311.174
1617,1405.351
1618,63.715
1619,297.691
1620,262.529
1621,280.771
1622,195.376
1623,5354.628
1624,145.409
1625,132.983
1626,4044.554
1627,4092.194
1628,388.109
1629,199.606
1630,179.249
1631,210.975
1632,269.403
1633,397.627
1634,98.878
1635,177.399
1636,161.007
1637,90.682
1638,133.776
1639,187.974
1640,145.144
1641,127.166
1642,72.704
1643,10742.603
1644,4611.459
1645,4173.179
1646,13843.903
1647,14615.656
1648,8184.386
1649,1672.131
1650,2210.451
1651,3830.179
1652,11871.648
1653,3706.317
1654,233.183
1655,117.384
1656,5931.06
1657,219.964
1658,173.697
1659,0
1660,5011.626
1661,504.436
1662,262.529
1663,4711.5
1664,256.977
1665,12686.275
1666,267.023
1667,313.554
1668,572.117
1669,13276.999
1670,734.181
1671,530.345
1672,236.619
1673,103.108
1674,534.575
1675,378.591
1676,354.533
1677,402.121
1678,121.614
1679,87.51
1680,110.511
1681,143.558
1682,159.685
1683,114.476
1684,147.524
1685,347.923
1686,209.653
1687,224.458
1688,481.435
1689,121.086
1690,120.028
1691,244.551
1692,180.307
1693,145.673
1694,216.791
1695,271.518
1696,201.986
1697,95.177
1698,0
1699,4096.957
1700,3020.315
1701,11662.035
1702,5473.725
1703,5116.432
1704,305.094
1705,267.816
1706,4897.293
1707,53.14
1708,3101.301
1709,70.854
1710,70.589
1711,79.049
1712,43.094
1713,196.169
1714,194.054
1715,130.868
1716,171.318
1717,120.028
1718,213.883
1719,194.054
1720,100.2
1721,159.949
1722,232.654
1723,130.339
1724,155.191
1725,121.086
1726,90.153
1727,116.591
1728,158.363
1729,156.513
1730,258.034
1731,109.982
1732,161.007
1733,163.651
1734,141.443
1735,177.399
1736,138.006
1737,128.224
1738,187.181
1739,195.641
1740,83.015
1741,107.074
1742,132.454
1743,110.511
1744,0
1745,146.731
1746,134.569
1747,249.838
1748,186.387
1749,132.19
1750,314.611
1751,279.449
1752,282.621
1753,119.499
1754,222.872
1755,160.478
1756,229.746
1757,8817.985
1758,3225.162
1759,334.704
1760,206.216
1761,154.662
1762,4997.335
1763,81.429
1764,135.098
1765,72.704
1766,157.306
1767,135.098
1768,246.137
1769,292.404
1770,114.741
1771,34.634
1772,183.215
1773,343.958
1774,310.381
1775,188.502
1776,71.459
1777,264.908
1778,258.827
1779,195.376
1780,438.87
1781,390.224
1782,170.525
1783,277.598
1784,82.486
1785,272.575
1786,250.632
1787,306.416
1788,155.984
1789,371.982
1790,1191.558
1791,885.671
1792,604.371
1793,697.961
1794,708.008
1795,618.119
1796,910.522
1797,284.472
1798,251.425
1799,211.768
1800,142.765
1801,135.362
1802,216.791
1803,215.998
1804,3606.275
1805,161.271
1806,6783.798
1807,123.465
1808,4663.861
1809,246.93
1810,13443.736
1811,4030.262
1812,74.819
1813,1333.893
1814,62.129
1815,2200.924
1816,3129.884
1817,2567.744
1818,157.57
1819,200.4
1820,97.292
1821,202.515
1822,182.157
1823,115.005
1824,112.89
1825,266.23
1826,240.056
1827,112.89
1828,154.926
1829,310.117
1830,251.425
1831,296.105
1832,293.461
1833,354.004
1834,393.661
1835,12057.439
1836,9523.043
1837,5792.907
1838,10828.353
1839,878.797
1840,490.424
1841,210.182
1842,309.853
1843,268.609
1844,181.893
1845,259.092
1846,132.19
1847,118.706
1848,92.797
1849,289.76
1850,153.076
1851,183.215
1852,219.699
1853,233.447
1854,100.464
1855,738.405
1856,115.005
1857,154.662
1858,184.272
1859,326.508
1860,96.234
1861,266.759
1862,82.751
1863,358.498
1864,143.294
1865,216.262
1866,95.177
1867,376.212
1868,103.372
1869,296.369
1870,180.307
1871,239.792
1872,532.724
1873,207.802
1874,282.621
1875,486.458
1876,40.714
1877,95.97
1878,108.66
1879,235.033
1880,183.479
1881,246.402
1882,204.63
1883,202.25
1884,195.376
1885,206.745
1886,397.362
1887,153.34
1888,164.18
1889,104.165
1890,92.797
1891,273.104
1892,172.375
1893,266.494
1894,255.39
1895,81.429
1896,96.234
1897,80.9
1898,62.922
1899,118.706
1900,115.798
1901,100.993
1902,99.407
1903,1734.061
1904,208.86
1905,234.504
1906,111.832
1907,77.463
1908,207.009
1909,193.79
1910,176.077
1911,253.275
1912,182.157
1913,173.168
1914,2386.715
1915,2691.606
1916,54.727
1917,135.891
1918,207.538
1919,222.079
1920,204.894
1921,214.412
1922,294.519
1923,403.972
1924,191.939
1925,157.834
1926,145.144
1927,198.284
1928,164.973
1929,148.846
1930,193.261
1931,266.759
1932,209.917
1933,308.795
1934,33.841
1935,47.588
1936,68.21
1937,84.866
1938,150.167
1939,206.745
1940,165.237
1941,68.474
1942,158.099
1943,89.096
1944,118.706
1945,132.983
1946,153.604
1947,129.281
1948,158.892
1949,102.844
1950,119.764
1951,101.786
1952,79.049
1953,186.387
1954,306.68
1955,297.427
1956,246.137
1957,205.951
1958,161.271
1959,205.951
1960,195.376
1961,150.696
1962,170.26
1963,221.814
1964,129.546
1965,152.018
1966,202.25
1967,117.913
1968,91.211
1969,159.949
1970,70.325
1971,68.21
1972,70.061
1973,123.994
1974,66.359
1975,115.005
1976,161.8
1977,83.544
1978,117.913
1979,70.589
1980,227.895
1981,27597.293
1982,19231.878
1983,5488.017
1984,3601.511
1985,247.988
1986,6416.978
1987,8341.595
1988,178.72
1989,220.228
1990,63.715
1991,118.178
1992,190.882
1993,157.57
1994,113.419
1995,145.937
1996,375.154
1997,199.078
1998,519.505
1999,262.529
2000,281.564
2001,287.909
2002,178.985
2003,158.363
2004,289.231
2005,179.778
2006,145.673
2007,223.929
2008,140.385
2009,143.558
2010,351.889
2011,144.88
2012,77.199
2013,290.024
2014,129.81
2015,281.035
2016,276.541
2017,203.836
2018,162.593
2019,251.16
2020,182.95
2021,202.25
2022,260.942
2023,160.478
2024,307.738
2025,3196.579
2026,3477.649
2027,205.951
2028,328.095
2029,6274.061
2030,7088.689
2031,207.538
2032,195.641
2033,121.35
2034,144.087
2035,237.148
2036,317.52
2037,103.637
2038,276.805
2039,281.3
2040,251.16
2041,68.21
2042,122.408
2043,365.901
2044,580.048
2045,378.856
2046,338.406
2047,263.851
2048,327.566
2049,193.526
2050,0
2051,299.013
2052,151.489
2053,266.494
2054,289.76
2055,479.055
2056,291.346
2057,369.602
2058,346.601
2059,9080
2060,509.723
2061,352.946
2062,176.077
2063,285.794
2064,207.273
2065,127.96
2066,228.952
2067,90.418
2068,252.218
2069,507.08
2070,420.628
2071,3.437
2072,503.378
2073,624.2
